kind,etag,id,snippet,contentDetails,status,channelId,channelTitle,publishedAt,playlistId,videoId,nextPageToken,extraction_date
youtube#playlistItem,jl0Go-RlynmNnxdZ70vxPLfby7I,VVUyYlpnaWhxaWJGRF92aGFZRVhRWkZnLm5lVVdGYm0tdUpV,"{'publishedAt': '2023-06-07T18:07:33Z', 'channelId': 'UC2bZgihqibFD_vhaYEXQZFg', 'title': '🔴 LIVE: Mauro Cid na mira, Nikolas humilhado, Deltan cassado | Galãs Feios', 'description': '🔴 Seja membro deste canal:\r\nhttps://www.youtube.com/channel/UC2bZgihqibFD_vhaYEXQZFg/join\r\n\r\n🔴 Se inscreva no nosso curso “Como começar seu canal no Youtube” no ICL: https://icl1.com.br/galas-padrao/\r\n\r\n🔴 Apoie a Galãs Feios pra gente poder continuar denunciando os golpes: https://apoia.se/galasfeios\r\n\r\nConta Galãs Feios Assessoria e Com.\r\nBanco Itaú\r\nAg: 0188\r\nCC: 17965-9\r\nCNPJ: 15277493/0001-89\r\n\r\nPIX: galasfeios@gmail.com\r\n\r\nPayPal: galasfeios@gmail.com\r\n\r\n🔴 Compre nossas camisetas e bonés: https://www.elcabriton.com/galas-feios', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/neUWFbm-uJU/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/neUWFbm-uJU/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/neUWFbm-uJU/hqdefault_live.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/neUWFbm-uJU/sddefault_live.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/neUWFbm-uJU/maxresdefault_live.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Galãs Feios', 'playlistId': 'UU2bZgihqibFD_vhaYEXQZFg', 'position': 0, 'resourceId': {'kind': 'youtube#video', 'videoId': 'neUWFbm-uJU'}, 'videoOwnerChannelTitle': 'Galãs Feios', 'videoOwnerChannelId': 'UC2bZgihqibFD_vhaYEXQZFg'}",,,UC2bZgihqibFD_vhaYEXQZFg,Galãs Feios,2023-06-07T18:07:33Z,UU2bZgihqibFD_vhaYEXQZFg,neUWFbm-uJU,EAAaBlBUOkNESQ,2023-06-07 16:46:13.446335
youtube#playlistItem,hQv4G30z1_bXsUf35FiXvuWxxw4,VVUyYlpnaWhxaWJGRF92aGFZRVhRWkZnLlVhN3JmZ3FRblZV,"{'publishedAt': '2023-05-11T22:52:38Z', 'channelId': 'UC2bZgihqibFD_vhaYEXQZFg', 'title': 'Candidato finge que é amigo de Bolsonaro pra aplicar golpe | Galãs Feios', 'description': 'O senador Flávio Bolsonaro (PL-RJ) gravou um vídeo no qual acusa o ex-candidato a deputado federal Michel Winter, que se apresentava nas eleições do ano passado como ""marqueteiro"" do ex-presidente, de praticar golpes financeiros no nome da família Bolsonaro. No pleito, por Minas Gerais, ele obteve 432 votos. Helder e Bezzi comentam.\n\nSeja membro deste canal e ganhe benefícios:\nhttps://www.youtube.com/channel/UC2bZgihqibFD_vhaYEXQZFg/join\n\nVídeo e edição por: Marco Bezzi (https://www.instagram.com/marcobezzi/) \n\nSe inscreva no nosso canal e não deixe de ativar as notificações no sininho para não perder mais nenhum episódio: https://goo.gl/9l6Elt\n\nInstagram: https://instagram.com/galasfeiosoficial\n\nFacebook: https://www.facebook.com/galasfeios \n\nTwitter: https://twitter.com/galas_oficial\n\nAssessoria e comercial: comercial@galasfeios.com\n\n#RolouNaLive', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Ua7rfgqQnVU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ua7rfgqQnVU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ua7rfgqQnVU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Ua7rfgqQnVU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Ua7rfgqQnVU/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Galãs Feios', 'playlistId': 'UU2bZgihqibFD_vhaYEXQZFg', 'position': 133, 'resourceId': {'kind': 'youtube#video', 'videoId': 'Ua7rfgqQnVU'}, 'videoOwnerChannelTitle': 'Galãs Feios', 'videoOwnerChannelId': 'UC2bZgihqibFD_vhaYEXQZFg'}",,,UC2bZgihqibFD_vhaYEXQZFg,Galãs Feios,2023-05-11T22:52:38Z,UU2bZgihqibFD_vhaYEXQZFg,Ua7rfgqQnVU,EAAaB1BUOkNKWUI,2023-06-07 16:46:14.760150
youtube#playlistItem,24K_uqXROGNTutE6mALpuIoatmI,VVUyYlpnaWhxaWJGRF92aGFZRVhRWkZnLjRVcl8wNHBwMWxB,"{'publishedAt': '2023-05-11T22:16:08Z', 'channelId': 'UC2bZgihqibFD_vhaYEXQZFg', 'title': 'Flavio Dino acaba com Magno Malta no congresso | Galãs Feios', 'description': 'A vítima da vez de Flavio Dino foi Magno Malta, que falou um monte de besteiras no congresso na comissão de segurança. Dino ate lembrou que Malta foi cantor gospel. Helder e Bezzi comentam. \n\nSeja membro deste canal e ganhe benefícios:\nhttps://www.youtube.com/channel/UC2bZgihqibFD_vhaYEXQZFg/join\n\nVídeo e edição por: Marco Bezzi (https://www.instagram.com/marcobezzi/) \n\nSe inscreva no nosso canal e não deixe de ativar as notificações no sininho para não perder mais nenhum episódio: https://goo.gl/9l6Elt\n\nInstagram: https://instagram.com/galasfeiosoficial\n\nFacebook: https://www.facebook.com/galasfeios \n\nTwitter: https://twitter.com/galas_oficial\n\nAssessoria e comercial: comercial@galasfeios.com\n\n#RolouNaLive', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/4Ur_04pp1lA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4Ur_04pp1lA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4Ur_04pp1lA/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/4Ur_04pp1lA/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/4Ur_04pp1lA/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Galãs Feios', 'playlistId': 'UU2bZgihqibFD_vhaYEXQZFg', 'position': 134, 'resourceId': {'kind': 'youtube#video', 'videoId': '4Ur_04pp1lA'}, 'videoOwnerChannelTitle': 'Galãs Feios', 'videoOwnerChannelId': 'UC2bZgihqibFD_vhaYEXQZFg'}",,,UC2bZgihqibFD_vhaYEXQZFg,Galãs Feios,2023-05-11T22:16:08Z,UU2bZgihqibFD_vhaYEXQZFg,4Ur_04pp1lA,EAAaB1BUOkNKWUI,2023-06-07 16:46:14.760150
youtube#playlistItem,90WjW2FuMsBL96vJFGiK8-fSYvU,VVUyYlpnaWhxaWJGRF92aGFZRVhRWkZnLnpNMTk4WFphQ2Nz,"{'publishedAt': '2023-05-11T21:35:22Z', 'channelId': 'UC2bZgihqibFD_vhaYEXQZFg', 'title': 'Mamãe Nadei pede perdão pra Xandão e Arthur Lira | Galãs Feios', 'description': 'O deputado bolsonarista Luiz Lima (PL-RJ), que nessa quarta-feira (10) foi à tribuna da Câmara para atacar o ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF), após decisão contra o aplicativo Telegram, se disse arrependido pelo discurso. Helder e Bezzi comentam.\n\nSeja membro deste canal e ganhe benefícios:\nhttps://www.youtube.com/channel/UC2bZgihqibFD_vhaYEXQZFg/join\n\nVídeo e edição por: Marco Bezzi (https://www.instagram.com/marcobezzi/) \n\nSe inscreva no nosso canal e não deixe de ativar as notificações no sininho para não perder mais nenhum episódio: https://goo.gl/9l6Elt\n\nInstagram: https://instagram.com/galasfeiosoficial\n\nFacebook: https://www.facebook.com/galasfeios \n\nTwitter: https://twitter.com/galas_oficial\n\nAssessoria e comercial: comercial@galasfeios.com\n\n#RolouNaLive', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/zM198XZaCcs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/zM198XZaCcs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/zM198XZaCcs/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/zM198XZaCcs/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/zM198XZaCcs/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Galãs Feios', 'playlistId': 'UU2bZgihqibFD_vhaYEXQZFg', 'position': 135, 'resourceId': {'kind': 'youtube#video', 'videoId': 'zM198XZaCcs'}, 'videoOwnerChannelTitle': 'Galãs Feios', 'videoOwnerChannelId': 'UC2bZgihqibFD_vhaYEXQZFg'}",,,UC2bZgihqibFD_vhaYEXQZFg,Galãs Feios,2023-05-11T21:35:22Z,UU2bZgihqibFD_vhaYEXQZFg,zM198XZaCcs,EAAaB1BUOkNKWUI,2023-06-07 16:46:14.760150
youtube#playlistItem,3NXhtmpt4WFe-H52LGNwAJww-Dw,VVUyYlpnaWhxaWJGRF92aGFZRVhRWkZnLlpoMHNnbkVQaWlj,"{'publishedAt': '2023-05-11T21:11:16Z', 'channelId': 'UC2bZgihqibFD_vhaYEXQZFg', 'title': 'Depois de lamber computador, Deltan fala com ele mesmo | Galãs Feios', 'description': 'Deltan Dallagnol não está passando bem. Depois de tomar uma solapada de Flavio Dino, lambeu o próprio computador. Hoje gravou um vídeo falando com ele mesmo. Helder e Bezzi comentam.\n\nSeja membro deste canal e ganhe benefícios:\nhttps://www.youtube.com/channel/UC2bZgihqibFD_vhaYEXQZFg/join\n\nVídeo e edição por: Marco Bezzi (https://www.instagram.com/marcobezzi/) \n\nSe inscreva no nosso canal e não deixe de ativar as notificações no sininho para não perder mais nenhum episódio: https://goo.gl/9l6Elt\n\nInstagram: https://instagram.com/galasfeiosoficial\n\nFacebook: https://www.facebook.com/galasfeios \n\nTwitter: https://twitter.com/galas_oficial\n\nAssessoria e comercial: comercial@galasfeios.com\n\n#RolouNaLive\n\n#PioresVídeosDaSemana', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Zh0sgnEPiic/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Zh0sgnEPiic/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Zh0sgnEPiic/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Zh0sgnEPiic/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Zh0sgnEPiic/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Galãs Feios', 'playlistId': 'UU2bZgihqibFD_vhaYEXQZFg', 'position': 136, 'resourceId': {'kind': 'youtube#video', 'videoId': 'Zh0sgnEPiic'}, 'videoOwnerChannelTitle': 'Galãs Feios', 'videoOwnerChannelId': 'UC2bZgihqibFD_vhaYEXQZFg'}",,,UC2bZgihqibFD_vhaYEXQZFg,Galãs Feios,2023-05-11T21:11:16Z,UU2bZgihqibFD_vhaYEXQZFg,Zh0sgnEPiic,EAAaB1BUOkNKWUI,2023-06-07 16:46:14.760150
youtube#playlistItem,ORvGJBd5Ci7CW-ssv8HGVUPM77k,VVUyYlpnaWhxaWJGRF92aGFZRVhRWkZnLkhyN3lSclFySEtF,"{'publishedAt': '2023-05-11T15:30:03Z', 'channelId': 'UC2bZgihqibFD_vhaYEXQZFg', 'title': 'Punição ao Telegrama não foi exagerada, diz Contarato | Galãs Feios', 'description': 'A atitude de Xandão de  ameaçar derrubar o Telegram por 72h foi exagerada? Segundo o senador Contarato, não. Foi contra-majoritário, mas necessário. O STF tem entre suas funções, ir de encontro com as decisões do legislativo que violam a constituição. Contarato ainda diz: o STF é capaz de empurrar a história pro rumo certo. Helder e Cesar comentam.\n\nSeja membro deste canal e ganhe benefícios:\nhttps://www.youtube.com/channel/UC2bZgihqibFD_vhaYEXQZFg/join\n\nSe inscreva no nosso canal e não deixe de ativar as notificações no sininho para não perder mais nenhum episódio: https://goo.gl/9l6Elt\n\nInstagram: https://instagram.com/galasfeiosoficial\n\nFacebook: https://www.facebook.com/galasfeios \n\nTwitter: https://twitter.com/galas_oficial\n\nAssessoria e comercial: comercial@galasfeios.com\n\n#RolouNaLive', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Hr7yRrQrHKE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Hr7yRrQrHKE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Hr7yRrQrHKE/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Hr7yRrQrHKE/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Hr7yRrQrHKE/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Galãs Feios', 'playlistId': 'UU2bZgihqibFD_vhaYEXQZFg', 'position': 137, 'resourceId': {'kind': 'youtube#video', 'videoId': 'Hr7yRrQrHKE'}, 'videoOwnerChannelTitle': 'Galãs Feios', 'videoOwnerChannelId': 'UC2bZgihqibFD_vhaYEXQZFg'}",,,UC2bZgihqibFD_vhaYEXQZFg,Galãs Feios,2023-05-11T15:30:03Z,UU2bZgihqibFD_vhaYEXQZFg,Hr7yRrQrHKE,EAAaB1BUOkNKWUI,2023-06-07 16:46:14.760150
youtube#playlistItem,xUNiAxCrBFBomui5TRHsHycrDbU,VVUyYlpnaWhxaWJGRF92aGFZRVhRWkZnLmpMaHhfVGNiV2Zr,"{'publishedAt': '2023-05-11T15:00:36Z', 'channelId': 'UC2bZgihqibFD_vhaYEXQZFg', 'title': 'Romário e Bebeto trocam xingamentos: traidor e esclerosado | Galãs Feios', 'description': 'No mesacast do Garotinho, o senador Romário (PL-RJ) chamou Bebeto de traidor e criou rixa com sua dupla de ataque da copa de 94. Peixe disse que o ex-amigo “pulou de galho” na política, por isso a alcunha de traíra, mas ele esquece que já foi base política de Lula e hoje faz parte da oposição pelo Partido Liberal. Estaria o sujo falando do mal lavado? Helder comenta. \n\nSeja membro deste canal e ganhe benefícios:\nhttps://www.youtube.com/channel/UC2bZgihqibFD_vhaYEXQZFg/join\n\nSe inscreva no nosso canal e não deixe de ativar as notificações no sininho para não perder mais nenhum episódio: https://goo.gl/9l6Elt\n\nInstagram: https://instagram.com/galasfeiosoficial\n\nFacebook: https://www.facebook.com/galasfeios \n\nTwitter: https://twitter.com/galas_oficial\n\nAssessoria e comercial: comercial@galasfeios.com\n\n#RolouNaLive', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/jLhx_TcbWfk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jLhx_TcbWfk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jLhx_TcbWfk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/jLhx_TcbWfk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/jLhx_TcbWfk/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Galãs Feios', 'playlistId': 'UU2bZgihqibFD_vhaYEXQZFg', 'position': 138, 'resourceId': {'kind': 'youtube#video', 'videoId': 'jLhx_TcbWfk'}, 'videoOwnerChannelTitle': 'Galãs Feios', 'videoOwnerChannelId': 'UC2bZgihqibFD_vhaYEXQZFg'}",,,UC2bZgihqibFD_vhaYEXQZFg,Galãs Feios,2023-05-11T15:00:36Z,UU2bZgihqibFD_vhaYEXQZFg,jLhx_TcbWfk,EAAaB1BUOkNKWUI,2023-06-07 16:46:14.760150
youtube#playlistItem,RJtGLCQdQphegd_jruyNEEqhHxM,VVUyYlpnaWhxaWJGRF92aGFZRVhRWkZnLlJWZ3FEZ1FiaTVF,"{'publishedAt': '2023-05-11T14:30:06Z', 'channelId': 'UC2bZgihqibFD_vhaYEXQZFg', 'title': 'Bolsonaristas estão se borrando com CPMI, segundo Contarato | Galãs Feios', 'description': 'A CPMI dos atos golpistas foi instaurada. Contarato recorda como foi fazer parte da CPI da Covid e comenta suas projeções para as próximas semanas. O senador ressalta a necessidade de buscar a responsabilização daqueles que mobilizaram o golpe através do discurso. Percebendo o tiro sair pela culatra, parlamentares bolsonaristas já se mostram receosos e arrependidos. Helder e Cesar comentam.\n\nSeja membro deste canal e ganhe benefícios:\nhttps://www.youtube.com/channel/UC2bZgihqibFD_vhaYEXQZFg/join\n\nSe inscreva no nosso canal e não deixe de ativar as notificações no sininho para não perder mais nenhum episódio: https://goo.gl/9l6Elt\n\nInstagram: https://instagram.com/galasfeiosoficial\n\nFacebook: https://www.facebook.com/galasfeios \n\nTwitter: https://twitter.com/galas_oficial\n\nAssessoria e comercial: comercial@galasfeios.com\n\n#RolouNaLive', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/RVgqDgQbi5E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RVgqDgQbi5E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RVgqDgQbi5E/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/RVgqDgQbi5E/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/RVgqDgQbi5E/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Galãs Feios', 'playlistId': 'UU2bZgihqibFD_vhaYEXQZFg', 'position': 139, 'resourceId': {'kind': 'youtube#video', 'videoId': 'RVgqDgQbi5E'}, 'videoOwnerChannelTitle': 'Galãs Feios', 'videoOwnerChannelId': 'UC2bZgihqibFD_vhaYEXQZFg'}",,,UC2bZgihqibFD_vhaYEXQZFg,Galãs Feios,2023-05-11T14:30:06Z,UU2bZgihqibFD_vhaYEXQZFg,RVgqDgQbi5E,EAAaB1BUOkNKWUI,2023-06-07 16:46:14.760150
youtube#playlistItem,ZSKik1oG0YoEhq-UNwh0wdhj_rE,VVUyYlpnaWhxaWJGRF92aGFZRVhRWkZnLnQ4bFNTSU9JSTZJ,"{'publishedAt': '2023-05-11T14:00:35Z', 'channelId': 'UC2bZgihqibFD_vhaYEXQZFg', 'title': 'Alessandro Vieira alopra Flávio Bolsonaro sobre milícia | Galãs Feios', 'description': 'Flávio Bolsonaro lança a nova modalidade de cr1m3: a milícia light. O senador pelo Rio Grande do Sul, Alessandro Vieira, se sentiu obrigado a rebater a fala do colega, utilizando do deboche didático que aprendeu com a constante presença do ministro Flávio Dino nas audiências do senado para fazê-lo. Helder comenta.\n\nSeja membro deste canal e ganhe benefícios:\nhttps://www.youtube.com/channel/UC2bZgihqibFD_vhaYEXQZFg/join\n\nSe inscreva no nosso canal e não deixe de ativar as notificações no sininho para não perder mais nenhum episódio: https://goo.gl/9l6Elt\n\nInstagram: https://instagram.com/galasfeiosoficial\n\nFacebook: https://www.facebook.com/galasfeios \n\nTwitter: https://twitter.com/galas_oficial\n\nAssessoria e comercial: comercial@galasfeios.com\n\n#RolouNaLive', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/t8lSSIOII6I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/t8lSSIOII6I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/t8lSSIOII6I/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/t8lSSIOII6I/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/t8lSSIOII6I/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Galãs Feios', 'playlistId': 'UU2bZgihqibFD_vhaYEXQZFg', 'position': 140, 'resourceId': {'kind': 'youtube#video', 'videoId': 't8lSSIOII6I'}, 'videoOwnerChannelTitle': 'Galãs Feios', 'videoOwnerChannelId': 'UC2bZgihqibFD_vhaYEXQZFg'}",,,UC2bZgihqibFD_vhaYEXQZFg,Galãs Feios,2023-05-11T14:00:35Z,UU2bZgihqibFD_vhaYEXQZFg,t8lSSIOII6I,EAAaB1BUOkNKWUI,2023-06-07 16:46:14.760150
youtube#playlistItem,ow3-wc_9wIkWytn4Cmeilx0HOKs,VVUyYlpnaWhxaWJGRF92aGFZRVhRWkZnLkhZSTYwdE1aMGpj,"{'publishedAt': '2023-05-11T00:01:08Z', 'channelId': 'UC2bZgihqibFD_vhaYEXQZFg', 'title': 'Fabiano Contarato fala sobre PL das Fake News | Galãs Feios', 'description': 'Fabiano Contarato, senador pelo PT do Espírito Santo, reafirma a relevância do PL 2630. Segundo ele, a pauta da liberdade de expressão não pode se tornar escudo para a violência e as grandes empresas devem ser responsabilizadas pelo conteúdo criminoso que circular por elas. \n\nSeja membro deste canal e ganhe benefícios:\nhttps://www.youtube.com/channel/UC2bZgihqibFD_vhaYEXQZFg/join\n\n\nSe inscreva no nosso canal e não deixe de ativar as notificações no sininho para não perder mais nenhum episódio: https://goo.gl/9l6Elt\n\nInstagram: https://instagram.com/galasfeiosoficial\n\nFacebook: https://www.facebook.com/galasfeios \n\nTwitter: https://twitter.com/galas_oficial\n\nAssessoria e comercial: comercial@galasfeios.com\n\n#RolouNaLive', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/HYI60tMZ0jc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HYI60tMZ0jc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HYI60tMZ0jc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/HYI60tMZ0jc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/HYI60tMZ0jc/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Galãs Feios', 'playlistId': 'UU2bZgihqibFD_vhaYEXQZFg', 'position': 141, 'resourceId': {'kind': 'youtube#video', 'videoId': 'HYI60tMZ0jc'}, 'videoOwnerChannelTitle': 'Galãs Feios', 'videoOwnerChannelId': 'UC2bZgihqibFD_vhaYEXQZFg'}",,,UC2bZgihqibFD_vhaYEXQZFg,Galãs Feios,2023-05-11T00:01:08Z,UU2bZgihqibFD_vhaYEXQZFg,HYI60tMZ0jc,EAAaB1BUOkNKWUI,2023-06-07 16:46:14.760150
youtube#playlistItem,w9vQhN2O5y1aD5YdSKa63qakLKo,VVUyYlpnaWhxaWJGRF92aGFZRVhRWkZnLkdzUk9PemRHdVpJ,"{'publishedAt': '2023-05-10T23:15:00Z', 'channelId': 'UC2bZgihqibFD_vhaYEXQZFg', 'title': 'Como é governar contra a escória bolsonarista com Fabiano Contarato | Galãs Feios', 'description': 'O senador do Espírito Santo Fabiano Contarato, comenta sobre os desafios dos primeiros meses de governo Lula. Enquanto a massa bolsonarista procura tumulto e confusão para gerar views nas redes sociais, a solução é buscar algum diálogo e alternativas factíveis para dar andamento ao trabalho sério dos parlamentares.\n\nSeja membro deste canal e ganhe benefícios:\n\nhttps://www.youtube.com/channel/UC2bZgihqibFD_vhaYEXQZFg/join\n\nVídeo e edição por: Marco Bezzi (https://www.instagram.com/marcobezzi/) \n\nSe inscreva no nosso canal e não deixe de ativar as notificações no sininho para não perder mais nenhum episódio: https://goo.gl/9l6Elt\n\nInstagram: https://instagram.com/galasfeiosoficial\n\nFacebook: https://www.facebook.com/galasfeios \n\nTwitter: https://twitter.com/galas_oficial\n\nAssessoria e comercial: comercial@galasfeios.com\n\n#RolouNaLive', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/GsROOzdGuZI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GsROOzdGuZI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GsROOzdGuZI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/GsROOzdGuZI/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/GsROOzdGuZI/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Galãs Feios', 'playlistId': 'UU2bZgihqibFD_vhaYEXQZFg', 'position': 142, 'resourceId': {'kind': 'youtube#video', 'videoId': 'GsROOzdGuZI'}, 'videoOwnerChannelTitle': 'Galãs Feios', 'videoOwnerChannelId': 'UC2bZgihqibFD_vhaYEXQZFg'}",,,UC2bZgihqibFD_vhaYEXQZFg,Galãs Feios,2023-05-10T23:15:00Z,UU2bZgihqibFD_vhaYEXQZFg,GsROOzdGuZI,EAAaB1BUOkNKWUI,2023-06-07 16:46:14.760150
