kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default,snippet.thumbnails.medium,snippet.thumbnails.high,snippet.thumbnails.standard,snippet.channelTitle,snippet.playlistId,snippet.position,snippet.resourceId.kind,snippet.resourceId.videoId,snippet.videoOwnerChannelTitle,snippet.videoOwnerChannelId,snippet.thumbnails.maxres,nextPageToken,extraction_date
youtube#playlistItem,ncG6uVPGDAeRhLL4PZh5lMN_La4,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLldsN0Z6RlZqRmI0,2023-05-25T18:45:02Z,UC3gQ9lIiPQj7frT5CE5QyRA,PRIMEIRA TRETA DA CPMI,"Começou hoje a Comissão Parlamentar Mista de Inquérito (CPMI) sobre as invasões bolsonaristas do dia 8 de janeiro. O senador Marcos do Val discursou e interrompeu a fala de outro senador, gerando confusão. O presidente provisório da CPMI, Otto Alencar, repreendeu Marcos do Val e foi aplaudido pelos parlamentares presentes.","{'url': 'https://i.ytimg.com/vi/Wl7FzFVjFb4/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/Wl7FzFVjFb4/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/Wl7FzFVjFb4/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/Wl7FzFVjFb4/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,10,youtube#video,Wl7FzFVjFb4,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/Wl7FzFVjFb4/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,jzt-7PD3Rsj9V2q272c_hHR4XjY,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLjRqWUlmS2NZbGVF,2023-05-23T22:40:04Z,UC3gQ9lIiPQj7frT5CE5QyRA,Funcionários denunciam pastor Silas Malafaia,"Funcionários e colaboradores da Igreja Assembleia de Deus Vitória em Cristo (ADVEC) relataram atrasos de pagamentos. Liderada pelo pastor Silas Malafaia, a ADVEC abriu uma filial na Barra para atender um público de “alto padrão” com cerca de R$ 800 mil.
Num debate sobre a população Yanomami dentro do Senado Federal, a senadora Damares Alves anunciou uma candidatura ao “Governo de Marajó”, para se tornar a “Princesa Regente de Marajó”, com separação da ilha e construção de um principado.","{'url': 'https://i.ytimg.com/vi/4jYIfKcYleE/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/4jYIfKcYleE/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/4jYIfKcYleE/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/4jYIfKcYleE/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,11,youtube#video,4jYIfKcYleE,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,,EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,aZTnUQRvwAs3shhYFEqZRlWpQ2k,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLnBSZENURUp2ODBv,2023-05-23T20:04:47Z,UC3gQ9lIiPQj7frT5CE5QyRA,Pastor fala absurdo sobre Vinícius Júnior,O pastor bolsonarista e senador Magno Malta discursou sobre o jogador Vinícius Júnior e questionou “cadê os defensores da causa animal que não defendem o macaco?” dentro do Congresso Nacional.,"{'url': 'https://i.ytimg.com/vi/pRdCTEJv80o/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/pRdCTEJv80o/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/pRdCTEJv80o/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/pRdCTEJv80o/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,12,youtube#video,pRdCTEJv80o,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/pRdCTEJv80o/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,CqE9mg1sKlFZl-j1IAvt2pnZiQ4,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLjBNYXB6RWtUeXN3,2023-05-22T22:43:53Z,UC3gQ9lIiPQj7frT5CE5QyRA,Atualização no caso Vinícius Júnior,"O presidente Lula acionou os Ministérios das Relações Exteriores e da Igualdade Racial para notificar o Governo da Espanha diante dos ataques racistas sofridos pelo jogador Vinícius Júnior, do Real Madrid. Lula também se reuniu com a embaixadora da Espanha, para cobrar investigação e punição. O ministro da Justiça, Flávio Dino, avalia como um plano B recorrer ao princípio da extraterritorialidade, um dispositivo que prevê a aplicação da lei do Brasil em casos “excepcionais” de crimes contra brasileiros no exterior.","{'url': 'https://i.ytimg.com/vi/0MapzEkTysw/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/0MapzEkTysw/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/0MapzEkTysw/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/0MapzEkTysw/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,13,youtube#video,0MapzEkTysw,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/0MapzEkTysw/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,2gtBjdmG3gRjJz75bQDCLXiFQhs,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLkxtSmVrSXcwYjNr,2023-05-22T19:26:05Z,UC3gQ9lIiPQj7frT5CE5QyRA,ESTADOS UNIDOS LIGAM ALERTA MÁXIMO,"Os EUA ligaram alerta máximo diante de um impasse econômico envolvendo dívidas de trilhões de dólares. Os democratas, aliados do presidente Joe Biden, querem aumentar o teto da dívida, enfrentando resistências da oposição republicana no congresso. Os republicanos querem um corte orçamentário de 4,5 trilhões de dólares, atitude apontada como um “plano para devastar famílias americanas trabalhadoras” pela Casa Branca. Os EUA têm até o começo de junho para anunciar uma decisão.","{'url': 'https://i.ytimg.com/vi/LmJekIw0b3k/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/LmJekIw0b3k/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/LmJekIw0b3k/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/LmJekIw0b3k/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,14,youtube#video,LmJekIw0b3k,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/LmJekIw0b3k/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,Gmi29TwKDx04Jj4fhWv7AW90Rho,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLnY4WHV3dW55Q2hZ,2023-05-19T19:45:01Z,UC3gQ9lIiPQj7frT5CE5QyRA,Bolsonaro pede perdão a Lula,"O ex-presidente Jair Bolsonaro se humilhou em público com declarações que soaram como um pedido de perdão ao governo Lula. Bolsonaro disse que as eleições foram superadas e que pretende ajudar o novo governo do Brasil, no mesmo dia em que o coronel Mauro Cid ficou em silêncio durante depoimento na Polícia Federal (PF).","{'url': 'https://i.ytimg.com/vi/v8XuwunyChY/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/v8XuwunyChY/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/v8XuwunyChY/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/v8XuwunyChY/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,15,youtube#video,v8XuwunyChY,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,,EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,8fDmib2vtulkPgVDhJ5yADKG3Dw,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLnQtcFFQYjd0c2kw,2023-05-18T19:45:08Z,UC3gQ9lIiPQj7frT5CE5QyRA,Esse pendrive vai derrubar o Lula,"O senador Marcos do Val publicou nas redes a foto de um pendrive, alegando que teria um acervo suficiente para derrubar o ministro da Justiça, Flávio Dino, e o presidente Lula.","{'url': 'https://i.ytimg.com/vi/t-pQPb7tsi0/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/t-pQPb7tsi0/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/t-pQPb7tsi0/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/t-pQPb7tsi0/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,16,youtube#video,t-pQPb7tsi0,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/t-pQPb7tsi0/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,7zaGcs2CLxWetp1lNIo7VbrRMGk,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLjFXbnhZbVh0amE4,2023-05-12T19:28:11Z,UC3gQ9lIiPQj7frT5CE5QyRA,Nova descoberta da Polícia Federal contra Bolsonaro,"Na casa do Coronel Cid, ajudante de ordens do ex-presidente Jair Bolsonaro, a Polícia Federal (PF) encontrou certificados de diamantes sauditas, vários pendrives, documentos sobre ministros do Supremo Tribunal Federal (STF) e cadernos de contabilidade paralela. Os agentes também encontraram um cartão de crédito de Bolsonaro.","{'url': 'https://i.ytimg.com/vi/1WnxYmXtja8/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/1WnxYmXtja8/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/1WnxYmXtja8/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/1WnxYmXtja8/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,17,youtube#video,1WnxYmXtja8,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/1WnxYmXtja8/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,zWrK03QrvOqIM7jwaerQz8pqmEs,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLjYtY3pFU0VaX2Fz,2023-05-11T23:12:18Z,UC3gQ9lIiPQj7frT5CE5QyRA,Treta na família Bolsonaro,"Filho do ex-presidente Jair Bolsonaro, o vereador Carlos Bolsonaro barrou o acesso do pai às próprias contas nas redes sociais. Carlos abandonou a administração dos perfis oficiais do ex-presidente no dia 16 de abril deste ano, afirmando publicamente que foi desprezado durante os trabalhos.","{'url': 'https://i.ytimg.com/vi/6-czESEZ_as/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/6-czESEZ_as/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/6-czESEZ_as/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/6-czESEZ_as/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,18,youtube#video,6-czESEZ_as,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/6-czESEZ_as/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,SrSHSteTl8qlBCciu-KvwiwyWjg,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLkN2ZDZ4YXQyS0Mw,2023-05-11T20:12:19Z,UC3gQ9lIiPQj7frT5CE5QyRA,500 mil reais em dinheiro vivo na família Bolsonaro,Hoje foi divulgado um laudo do Laboratório de Tecnologia de Combate à Lavagem de Dinheiro do Ministério Público do Rio de Janeiro mostrando que Carlos Bolsonaro e Ana Cristina Valle receberam R$ 477 mil em depósitos. O filho do ex-presidente Jair Bolsonaro é investigado por suspeita de rachadinha. O chefe do gabinete de Carlos Bolsonaro recebeu repasses que somam R$ 2 milhões.,"{'url': 'https://i.ytimg.com/vi/Cvd6xat2KC0/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/Cvd6xat2KC0/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/Cvd6xat2KC0/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/Cvd6xat2KC0/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,19,youtube#video,Cvd6xat2KC0,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/Cvd6xat2KC0/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,WikRaubbaRNXYmiSMw2BQH1BR7w,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLno3Q2V5NjlWa3Bn,2023-05-10T19:57:13Z,UC3gQ9lIiPQj7frT5CE5QyRA,Bolsominion famoso é preso nos EUA,"Um bolsominion bastante famoso foi preso nos Estados Unidos e responde por fraude, lavagem de dinheiro e roubo de fundos públicos. George Santos é deputado republicado, apoiador do ex-presidente Jair Bolsonaro e amigo de Eduardo Bolsonaro.","{'url': 'https://i.ytimg.com/vi/z7Cey69Vkpg/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/z7Cey69Vkpg/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/z7Cey69Vkpg/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/z7Cey69Vkpg/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,20,youtube#video,z7Cey69Vkpg,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,,EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,d0xGuIybXNiZtZUbo5ICxi3bFt0,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLmlTNXlQV184ek5r,2023-05-08T23:19:47Z,UC3gQ9lIiPQj7frT5CE5QyRA,Fato obscuro sobre manto do rei Charles III,Fato obscuro sobre manto do rei Charles III que a imprensa da Europa tenta esconder,"{'url': 'https://i.ytimg.com/vi/iS5yPW_8zNk/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/iS5yPW_8zNk/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/iS5yPW_8zNk/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/iS5yPW_8zNk/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,21,youtube#video,iS5yPW_8zNk,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/iS5yPW_8zNk/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,T3rStw0Z9BuKu1IGRkNbmCvIqT8,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLkE5bkhkTl93WGZ3,2023-05-08T21:46:18Z,UC3gQ9lIiPQj7frT5CE5QyRA,Polícia Federal descobre áudio: golpe com 1.500 homens,"A Polícia Federal (PF) descobriu uma sequência de áudios que prova que o Brasil escapou por pouco de uma tentativa de intervenção militar. Membro do governo de Jair Bolsonaro, o coronel Elcio Franco enviou um áudio ao ex-major Ailton Barros, planejando atos com 1.500 homens “equipados” contra a eleição do presidente Lula. Elcio Franco também conversou sobre convencer o comandante do exército, Freire Gomes, e o comando de Goiânia, para prender o ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF).","{'url': 'https://i.ytimg.com/vi/A9nHdN_wXfw/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/A9nHdN_wXfw/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/A9nHdN_wXfw/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/A9nHdN_wXfw/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,22,youtube#video,A9nHdN_wXfw,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/A9nHdN_wXfw/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,28zJ60VL4o91eo6Xji22FIY-yj0,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLnpUb2h0Q1pGVUhV,2023-05-08T18:56:19Z,UC3gQ9lIiPQj7frT5CE5QyRA,Lula anuncia dentistas grátis,"O presidente Lula lançou na manhã desta segunda-feira o programa Brasil Sorridente, com investimento de quase R$ 140 milhões para 630 novas unidades, 552 laboratórios e 33,3 mil equipes profissionais. O Brasil Sorridente garante atendimento odontológico permanente e gratuito por lei, através do Sistema Único de Saúde (SUS). Lula também falou sobre ações nas escolas. 
Outras boas notícias também foram divulgadas recentemente. O grupo Heineken vai investir R$ 1,5 bilhão em fábricas no Nordeste, e Lula firmou um acordo de R$ 55 bilhões com o governador do Paraná, Ratinho Junior, sobre as estradas do estado.","{'url': 'https://i.ytimg.com/vi/zTohtCZFUHU/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/zTohtCZFUHU/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/zTohtCZFUHU/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/zTohtCZFUHU/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,23,youtube#video,zTohtCZFUHU,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/zTohtCZFUHU/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,lZufOd1KEgnhPI8RlWLe1RQwpeo,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLlN3RUxxUW5qNTY0,2023-05-05T20:56:06Z,UC3gQ9lIiPQj7frT5CE5QyRA,Lula mandou fechar uma igreja?,"Hoje, um templo da Igreja Mundial foi fechado em Monte Alto, cidade de São Paulo, por determinação da Justiça. A unidade fundada por Valdemiro Santiago é alvo de um processo sobre dívidas estimadas em cerca de R$ 15 mil. A juíza Juliana Francini dos Reis deu ordem de despejo.","{'url': 'https://i.ytimg.com/vi/SwELqQnj564/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/SwELqQnj564/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/SwELqQnj564/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/SwELqQnj564/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,24,youtube#video,SwELqQnj564,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/SwELqQnj564/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,GCPULVtM72rqYpXftffsBTH0gjY,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLndkMkJHVHlTelZF,2023-05-04T22:36:13Z,UC3gQ9lIiPQj7frT5CE5QyRA,Mensagens vazadas ligam alerta máximo no bolsonarismo,"Em meio às apreensões da Polícia Federal (PF), vazaram mensagens do celular de Mauro Cid. O ex-ajudante de ordens de Jair Bolsonaro conversava com o militar Ailton Barros sobre um plano para prender o ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF), e reverter a eleição do presidente Lula.","{'url': 'https://i.ytimg.com/vi/wd2BGTySzVE/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/wd2BGTySzVE/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/wd2BGTySzVE/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/wd2BGTySzVE/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,25,youtube#video,wd2BGTySzVE,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/wd2BGTySzVE/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,vXTB-wwMR7nXg8Hw-gG5kLecTPE,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLmJvaUN0SjJMU09F,2023-05-03T22:45:00Z,UC3gQ9lIiPQj7frT5CE5QyRA,Polícia encontra malas de dinheiro,"Polícia encontra malas de dinheiro: durante as operações da Polícia Federal (PF) contra o ex-presidente Jair Bolsonaro e outros suspeitos, os agentes encontraram um lote de R$ 16 mil e outro de R$ 170 mil na casa do ex-ajudante de ordens Mauro Cid. O ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF), solicitou a apreensão do passaporte de Bolsonaro.","{'url': 'https://i.ytimg.com/vi/boiCtJ2LSOE/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/boiCtJ2LSOE/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/boiCtJ2LSOE/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/boiCtJ2LSOE/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,26,youtube#video,boiCtJ2LSOE,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/boiCtJ2LSOE/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,nRHvIpnzRkes66VL7JZiBFYyyR0,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLk5ublFYd0NHZ3Fj,2023-05-03T19:36:56Z,UC3gQ9lIiPQj7frT5CE5QyRA,Bolsonaro pode ser preso hoje ou amanhã,Bolsonaro pode ser preso a qualquer momento: a Polícia Federal (PF) fez buscas na casa do ex-presidente Jair Bolsonaro e prendeu o ex-ajudante de ordens Coronel Mauro Cid na manhã desta quarta-feira. Bolsonaro fugiu de um depoimento na sede da PF e se manifestou através das redes sociais.,"{'url': 'https://i.ytimg.com/vi/NnnQXwCGgqc/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/NnnQXwCGgqc/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/NnnQXwCGgqc/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/NnnQXwCGgqc/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,27,youtube#video,NnnQXwCGgqc,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/NnnQXwCGgqc/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
youtube#playlistItem,f35lzyK0-bp4ftEomBbP-DsSdo0,VVUzZ1E5bElpUFFqN2ZyVDVDRTVReVJBLmVwdEpHRU13SUhn,2023-05-02T20:19:26Z,UC3gQ9lIiPQj7frT5CE5QyRA,Carla Zambelli perdeu o senso do ridículo,"A deputada federal Carla Zambelli humilhou os apoiadores bolsonaristas (na minha opinião) ao pedir doações para bancar processos. Zambelli conseguiu superar a meta de arrecadação e foi flagrada numa viagem internacional durante o feriado. A parlamentar recebe salário de mais de R$ 33 mil, auxílio moradia e auxílio mudança. Só em 2022, ela gastou mais de R$ 1 milhão com verba de gabinete e R$ 500 mil com cota parlamentar.

#carlazambelli #bolsonaristas #samuelborelli","{'url': 'https://i.ytimg.com/vi/eptJGEMwIHg/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/eptJGEMwIHg/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/eptJGEMwIHg/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/eptJGEMwIHg/sddefault.jpg', 'width': 640, 'height': 480}",Samuel Borelli,UU3gQ9lIiPQj7frT5CE5QyRA,28,youtube#video,eptJGEMwIHg,Samuel Borelli,UC3gQ9lIiPQj7frT5CE5QyRA,"{'url': 'https://i.ytimg.com/vi/eptJGEMwIHg/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNESQ,2023-06-05 20:12:48.980143
