kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default,snippet.thumbnails.medium,snippet.thumbnails.high,snippet.thumbnails.standard,snippet.channelTitle,snippet.playlistId,snippet.position,snippet.resourceId.kind,snippet.resourceId.videoId,snippet.videoOwnerChannelTitle,snippet.videoOwnerChannelId,snippet.thumbnails.maxres,nextPageToken,extraction_date
youtube#playlistItem,btbFMlCJs5ouvnuBn0n5TaGaI_Y,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLlNXdEUzTFFqTjk4,2023-04-05T20:30:02Z,UCHkIWOyyMuYfWeXkRGJUSxA,OS PROGRESSISTAS CONTINUAM APANHANDO FEIO NA INTERNET,"No vídeo de hoje,  Décio Nogueira,  reflete sobre a pesquisa divulgada pelo Monitoramento da Genial/Quaest sobre os parlamentares (deputados federais e senadores) mais influentes na internet, bem como a atuação do campo progressista nas redes sociais.Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCHkIWOyyMuYfWeXkRGJUSxA/join
Humor e sátiras. Análises políticas e  filosóficas. Inscreva-se. Dê like !
Obs.: Os comentários dos espectadores são de responsabilidade dos próprios e podem não corresponder à minha opinião.","{'url': 'https://i.ytimg.com/vi/SWtE3LQjN98/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/SWtE3LQjN98/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/SWtE3LQjN98/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/SWtE3LQjN98/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/SWtE3LQjN98/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,112,youtube#video,SWtE3LQjN98,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,WJbmS2ot3q-s130Q7ejM3x80OAc,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLndzaVBaaElpYlVN,2023-04-05T14:00:39Z,UCHkIWOyyMuYfWeXkRGJUSxA,FLAVIO DINO BOTA PRA F... ! AFINAL OS SACERDOTES DA GANÂNCIA ENCONTRARAM UM ADVERSÁRIO À ALTURA,"Falando sobre a possibilidade de Anistia para os crimes cometidos por Bolsonaro e sua quadrilha no trato republicano e democrático, Flavio  Dino além de dennciar os falsos profetas e os mercenários da Fé, usa da Biblia para dizer que se Deus não deu Aistia a Adao e Eva, porque nós devemos dar Anistia aos crimes praticados por estes bandidos?
Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCHkIWOyyMuYfWeXkRGJUSxA/join
Humor e sátiras. Análises políticas e  filosóficas. Inscreva-se. Dê like !
Obs.: Os comentários dos espectadores são de responsabilidade dos próprios e podem não corresponder à minha opinião.","{'url': 'https://i.ytimg.com/vi/wsiPZhIibUM/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/wsiPZhIibUM/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/wsiPZhIibUM/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/wsiPZhIibUM/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/wsiPZhIibUM/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,113,youtube#video,wsiPZhIibUM,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,g64jP6jP-J1Nye7FUBWg2zL6lJ4,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLkNVVXBxTlBMNkJJ,2023-04-05T02:46:38Z,UCHkIWOyyMuYfWeXkRGJUSxA,"O FANTASMA DA MEIA-NOITE, NA HORA DA LARICA, ÀS 22 HS",É com certeza o único Fantasma da Meia-Noite que chega as 22hs. Mas em algum canto do Mundo é meia-noite. Para os insones e para  os não insones também. Colaboração gráfica de Lia Sérgia e @vam_ilustrador. Papo leve e interação com internautas.,"{'url': 'https://i.ytimg.com/vi/CUUpqNPL6BI/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/CUUpqNPL6BI/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/CUUpqNPL6BI/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/CUUpqNPL6BI/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/CUUpqNPL6BI/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,114,youtube#video,CUUpqNPL6BI,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,KZR0CvoMM4vlg0rY-Ydfk2jTvks,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLk9PMzVQckVlWmdB,2023-04-04T20:00:12Z,UCHkIWOyyMuYfWeXkRGJUSxA,"""SE BOLSONARO FICAR INELEGIVEL VOU ME ACORRENTAR NA PRAÇA DOS 3  PODERES ATÉ MORRER DE FOME"".","Corre nas redes sociais esta frase que teria sido pronunciada por Malafaia. Realmente o Brasil é o País da piada pronta.
Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCHkIWOyyMuYfWeXkRGJUSxA/join
Humor e sátiras. Análises políticas e  filosóficas. Inscreva-se. Dê like !
Obs.: Os comentários dos espectadores são de responsabilidade dos próprios e podem não corresponder à minha opinião.","{'url': 'https://i.ytimg.com/vi/OO35PrEeZgA/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/OO35PrEeZgA/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/OO35PrEeZgA/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/OO35PrEeZgA/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/OO35PrEeZgA/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,115,youtube#video,OO35PrEeZgA,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,7ir3EIHkKAMwlGfd_UQRGbwDYGM,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLlhrUTdUOXNsNTBR,2023-04-04T13:59:33Z,UCHkIWOyyMuYfWeXkRGJUSxA,BOLSONARO COM O FIOFÓ APERTADO. ANDERSON TORRES PODE ENTREGAR O GENOCIDA .,"Preso desde janeiro deste ano, o ex-Ministro da Justiça de Bolsonaro, Anderson Torres, responde investigação da PF sobre sua atguação para sabotar as eleições presidenciais. A PF quer saber se ele agiu por ordem de Bolsonaro.Anderson vai pegar a cana dura sozinho? Ou vai tentar conciliar uma saida e entregar Bolsonaro? Quem sobreviver verá.
Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCHkIWOyyMuYfWeXkRGJUSxA/join
Humor e sátiras. Análises políticas e  filosóficas. Inscreva-se. Dê like !
Obs.: Os comentários dos espectadores são de responsabilidade dos próprios e podem não corresponder à minha opinião.","{'url': 'https://i.ytimg.com/vi/XkQ7T9sl50Q/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/XkQ7T9sl50Q/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/XkQ7T9sl50Q/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/XkQ7T9sl50Q/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/XkQ7T9sl50Q/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,116,youtube#video,XkQ7T9sl50Q,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,0SP3ZO06Fqwy3dCTR33NuQgPlck,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLjdSTk5DU1BQdzNr,2023-04-03T23:57:49Z,UCHkIWOyyMuYfWeXkRGJUSxA,TRINCHEIRA DIGITAL,"Análise dos fatos políticos dos  últimos dias. Com Bemvindo Sequeira, Dimitri Sales e Pedro Zambarda
Obs.: Os comentários dos espectadores são de responsabilidade dos próprios e podem não corresponder à minha opinião.","{'url': 'https://i.ytimg.com/vi/7RNNCSPPw3k/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/7RNNCSPPw3k/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/7RNNCSPPw3k/hqdefault.jpg', 'width': 480, 'height': 360}",,,Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,117,youtube#video,7RNNCSPPw3k,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,ZLftRXSAVH3s54BVhkxvPBPTrW4,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLkdFYm5yclJUUTBV,2023-04-03T13:17:22Z,UCHkIWOyyMuYfWeXkRGJUSxA,A ESQUERDA CARETA DE RAFAEL CORRREA. O IDENTITARISMO É PARTE DA LUTA GERAL CONTRA O CAPITALISMO.,"Entrevista do ex-Presidente do Equador à Folha de São Paulo revela a mesma narrativa opressora do Sistema Capitalista. Negando o direito ao aborto, à união gay, e outras causas mais, ele replica na verdade o mesmo discurso patriarcal e abrâmico que baseia o Sistema de opressão que o Socialismo, se libertário,  pretende substituir.
Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCHkIWOyyMuYfWeXkRGJUSxA/join
Humor e sátiras. Análises políticas e  filosóficas. Inscreva-se. Dê like !
Obs.: Os comentários dos espectadores são de responsabilidade dos próprios e podem não corresponder à minha opinião.","{'url': 'https://i.ytimg.com/vi/GEbnrrRTQ0U/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/GEbnrrRTQ0U/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/GEbnrrRTQ0U/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/GEbnrrRTQ0U/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/GEbnrrRTQ0U/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,118,youtube#video,GEbnrrRTQ0U,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,X4jNYeL5tezB29Pc4I7s0N4F74Y,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLkc0eDFqUW5aNkg4,2023-04-03T02:23:10Z,UCHkIWOyyMuYfWeXkRGJUSxA,"O FANTASMA DA MEIA-NOITE, NA HORA DA LARICA",É com certeza o único Fantasma da Meia-Noite que chega as 22hs. Mas em algum canto do Mundo é meia-noite. Para os insones e para  os não insones também. Colaboração gráfica de Lia Sérgia e @vam_ilustrador,"{'url': 'https://i.ytimg.com/vi/G4x1jQnZ6H8/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/G4x1jQnZ6H8/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/G4x1jQnZ6H8/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/G4x1jQnZ6H8/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/G4x1jQnZ6H8/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,119,youtube#video,G4x1jQnZ6H8,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,bFFttpzNobl42WCvNb3eJmsG9BM,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLlA1TEhhOHdzUzA4,2023-04-02T11:28:45Z,UCHkIWOyyMuYfWeXkRGJUSxA,"HELENINHO, O BELO, PRA FESTEJAR O RETORNO DO MITO TEVE  OVERDOSE DE VIAGRA","Humor, sátira política. Heleninho , o Belo, exagerou  na dose e foi parar no Hospital,   pensando em fantasias com Dona Fátima. 
Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCHkIWOyyMuYfWeXkRGJUSxA/join
Humor e sátiras. Análises políticas e  filosóficas. Inscreva-se. Dê like !
Obs.: Os comentários dos espectadores são de responsabilidade dos próprios e podem não corresponder à minha opinião.","{'url': 'https://i.ytimg.com/vi/P5LHa8wsS08/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/P5LHa8wsS08/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/P5LHa8wsS08/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/P5LHa8wsS08/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/P5LHa8wsS08/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,120,youtube#video,P5LHa8wsS08,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,pPePKjRcEucuMQ83C7xHGcFENoc,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLnZuLUlLN2Q0Rjlv,2023-04-02T01:51:17Z,UCHkIWOyyMuYfWeXkRGJUSxA,DANDO UMA PERDIDA NA NIGHT,"Papo leve e bem humorado analisando os  fatos nacionais da semana. Com Bemvind Sequeira, Dimitri Sales e Décio Noggueira","{'url': 'https://i.ytimg.com/vi/vn-IK7d4F9o/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/vn-IK7d4F9o/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/vn-IK7d4F9o/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/vn-IK7d4F9o/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/vn-IK7d4F9o/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,121,youtube#video,vn-IK7d4F9o,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,Zu_81_KSHAWxS5okIHpa4LRonjA,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLnExdm91d3dZX0l3,2023-04-01T13:00:41Z,UCHkIWOyyMuYfWeXkRGJUSxA,EBA ! A MOTOCIATA VAI VOLTAR ! BOLSONARO VAI ACABAR NO CIRCO  ANDANDO DE MOTO NO GLOBO DA MORTE !,"A hiena genocida e carniceira está de volta ao Patropi. Traz consigo , além de joias roubadas, o grande projeto nacional: as motociatas. Tudo se resolve com  motociata: educação, saude, segurança, emprego, crescimento...vamos andar de motos pelo Brasil, e tudo se resolve. Grande projeto nacional !
Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCHkIWOyyMuYfWeXkRGJUSxA/join
Humor e sátiras. Análises políticas e  filosóficas. Inscreva-se. Dê like !
Obs.: Os comentários dos espectadores são de responsabilidade dos próprios e podem não corresponder à minha opinião.","{'url': 'https://i.ytimg.com/vi/q1vouwwY_Iw/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/q1vouwwY_Iw/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/q1vouwwY_Iw/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/q1vouwwY_Iw/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/q1vouwwY_Iw/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,122,youtube#video,q1vouwwY_Iw,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,Zsgv5Df7ZsqUgJz9B6adZ9qX188,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLjg1THA2cFJKSS04,2023-03-31T14:54:59Z,UCHkIWOyyMuYfWeXkRGJUSxA,CULTURA DOS VIDEOGAMES (a outra caiu),Pedro Zambarda fala sobre o fim da E3 2023 e a crise no mercado,"{'url': 'https://i.ytimg.com/vi/85Lp6pRJI-8/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/85Lp6pRJI-8/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/85Lp6pRJI-8/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/85Lp6pRJI-8/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/85Lp6pRJI-8/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,123,youtube#video,85Lp6pRJI-8,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,0A19QTtkVUYQ4BT8jZ-mA1Yo0Ks,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLnd2RHdpTU5QYW00,2023-03-31T13:39:11Z,UCHkIWOyyMuYfWeXkRGJUSxA,CULTURA DOS VIDEOGAMES,"Pedro Zambarda fala sobre o fim da E3 2023, a crise no mercado e compara jogos de terror Fobia e Resident Evil 4.","{'url': 'https://i.ytimg.com/vi/wvDwiMNPam4/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/wvDwiMNPam4/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/wvDwiMNPam4/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/wvDwiMNPam4/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/wvDwiMNPam4/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,124,youtube#video,wvDwiMNPam4,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,xaGt1JEDCbY1HKrf3Gpgorx6SGY,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLmZnT1NJZDFKakhr,2023-03-31T13:10:46Z,UCHkIWOyyMuYfWeXkRGJUSxA,TELEFONEMA PRO RETORNO DO MONSTRO,"Humor, sátira política. Telefonema pra Bolsonaro festejando o seu retorno,  porque sem ele o Brasil não se assusta e os dias ficam tediosos. Temos saudades das suas estupidezes, da sua grosseria, da sua falta de educação e de seu instinto homicida. Pra dizer a verdade: Deus nos livre desta cobra. 
Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCHkIWOyyMuYfWeXkRGJUSxA/join
Humor e sátiras. Análises políticas e  filosóficas. Inscreva-se. Dê like !
Obs.: Os comentários dos espectadores são de responsabilidade dos próprios e podem não corresponder à minha opinião.","{'url': 'https://i.ytimg.com/vi/fgOSId1JjHk/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/fgOSId1JjHk/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/fgOSId1JjHk/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/fgOSId1JjHk/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/fgOSId1JjHk/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,125,youtube#video,fgOSId1JjHk,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,lQRveHp1BvsaY6jE78MTH1yLJH8,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLmlkM19UaWpBUnJn,2023-03-30T16:00:45Z,UCHkIWOyyMuYfWeXkRGJUSxA,COMENTÁRIO BEMVINDO O SEU SASSARICO NEWS,"Papo cabeça sobre os fatos nacionais e internacionais. Com Bemvindio Sequeira, Dimitri Sales e Décio Nogueira","{'url': 'https://i.ytimg.com/vi/id3_TijARrg/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/id3_TijARrg/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/id3_TijARrg/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/id3_TijARrg/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/id3_TijARrg/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,126,youtube#video,id3_TijARrg,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,Js8PgPN_sMaU1B4DMwbY2yRVYDo,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLmF2dVFrcU9FVjlV,2023-03-29T19:26:45Z,UCHkIWOyyMuYfWeXkRGJUSxA,O BÁRBARO ASSASSINATO DA PROFESSORA EM SP. SOMOS TODOS ELISABETH,"Quando, em que Brasil, se poderia imaginar que um adolescente de 13 anos de idade mataria a sua professora e feriria outras pessoas usando uma faca? O Brasil da barbárie,  da miseria, do bolsonarismo, do consumo desenfreado, do modelo norte-americano de cultura e vida.
Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCHkIWOyyMuYfWeXkRGJUSxA/join
Humor e sátiras. Análises políticas e  filosóficas. Inscreva-se. Dê like !
Obs.: Os comentários dos espectadores são de responsabilidade dos próprios e podem não corresponder à minha opinião.","{'url': 'https://i.ytimg.com/vi/avuQkqOEV9U/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/avuQkqOEV9U/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/avuQkqOEV9U/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/avuQkqOEV9U/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/avuQkqOEV9U/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,127,youtube#video,avuQkqOEV9U,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,65_o9Zk56RTEJTlT2OSOvjA6iR8,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLjU1a3RjMzZORG9F,2023-03-29T13:57:04Z,UCHkIWOyyMuYfWeXkRGJUSxA,VAI CHUPETINHA !!!!,"Quando se fala ""bananinha"" lembramos logo do Dudu, e agora quando se fala  em ""chupetinha"" somos logo associados a ""Nicole"". Um apelido pega por alguns motivos: um deles é quando o apelidado se rebela e rejeita o epíteto.Outro é quando alé da rejeição manifestada, há suposto fundo de verdade no apelido presenteado. Em meio à tragédia anunciada, que é o retorno do Genocida ao Brasil, até que tivemos cena de comedia no Congresso com gritos de ""chupetinha"" e ""nicole"". Vestiu a carapuça quem quis, ou quem pôde.  ""Ridendo castigat mores"": 
Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCHkIWOyyMuYfWeXkRGJUSxA/join
Humor e sátiras. Análises políticas e  filosóficas. Inscreva-se. Dê like !
Obs.: Os comentários dos espectadores são de responsabilidade dos próprios e podem não corresponder à minha opinião.","{'url': 'https://i.ytimg.com/vi/55ktc36NDoE/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/55ktc36NDoE/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/55ktc36NDoE/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/55ktc36NDoE/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/55ktc36NDoE/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,128,youtube#video,55ktc36NDoE,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
youtube#playlistItem,gMAms_787GLldrWDIneA392lEyA,VVVIa0lXT3l5TXVZZldlWGtSR0pVU3hBLnF3TGdBNzFZdjRV,2023-03-29T03:34:43Z,UCHkIWOyyMuYfWeXkRGJUSxA,"O FANTASMA DA MEIA-NOITE, ÀS 23HS","Marx diria que ""um Fantasma ronda"" o Brasil, o Fantasma da Meia-Noite. Papo para insones e para os não insones também. Colaboração gráfica de Lia Marcondes e @vam_ilustrador","{'url': 'https://i.ytimg.com/vi/qwLgA71Yv4U/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/qwLgA71Yv4U/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/qwLgA71Yv4U/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/qwLgA71Yv4U/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/qwLgA71Yv4U/maxresdefault.jpg', 'width': 1280, 'height': 720}",Bemvindo Sequeira,UUHkIWOyyMuYfWeXkRGJUSxA,129,youtube#video,qwLgA71Yv4U,Bemvindo Sequeira,UCHkIWOyyMuYfWeXkRGJUSxA,EAAaB1BUOkNKWUI,2023-06-05 20:12:58.005706
