kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default,snippet.thumbnails.medium,snippet.thumbnails.high,snippet.thumbnails.standard,snippet.channelTitle,snippet.playlistId,snippet.position,snippet.resourceId.kind,snippet.resourceId.videoId,snippet.videoOwnerChannelTitle,snippet.videoOwnerChannelId,snippet.thumbnails.maxres,nextPageToken,extraction_date
youtube#playlistItem,vGZZAd23etJU_cdesLCEzylr-5w,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLlp0Y3JlRDNiOFpj,2023-04-08T15:24:36Z,UClcnA1vAsnWmmkX-4Le_mrQ,LULU SURTOU COM FERIADÃO DO BOBÓ! OLHA NO QUE DEU,"Feriadão e Bolsonaro sabem aproveitar muito bem.
Deus abençoe o capitão","{'url': 'https://i.ytimg.com/vi/ZtcreD3b8Zc/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/ZtcreD3b8Zc/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/ZtcreD3b8Zc/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/ZtcreD3b8Zc/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,71,youtube#video,ZtcreD3b8Zc,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,rWzszC-b6nfbUqVA9H4lr1cCdDs,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLmZUTlF5WFJfMUE0,2023-04-07T21:16:51Z,UClcnA1vAsnWmmkX-4Le_mrQ,OUTDOOR de Bolsonaro continua firme no Nordeste 07-04-23,"Em bom Jesus do Piauí continua firme bem posicionado na entrada e saída da cidade.


#bolsonaro #outdoor #patriotas","{'url': 'https://i.ytimg.com/vi/fTNQyXR_1A4/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/fTNQyXR_1A4/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/fTNQyXR_1A4/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/fTNQyXR_1A4/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,72,youtube#video,fTNQyXR_1A4,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,m8mEU6ZJ-wqVuKy-Tz5u7ygKCKk,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLnQ3cUtfbjJQTW13,2023-04-06T01:40:11Z,UClcnA1vAsnWmmkX-4Le_mrQ,Repórter  da Globo correu! 120 MILHÕES PASSANDO FOME!,Repórter passa vergonha ao questionar ministro Gilson machado,"{'url': 'https://i.ytimg.com/vi/t7qK_n2PMmw/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/t7qK_n2PMmw/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/t7qK_n2PMmw/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/t7qK_n2PMmw/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,73,youtube#video,t7qK_n2PMmw,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,"{'url': 'https://i.ytimg.com/vi/t7qK_n2PMmw/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,EeWMW8KK5eCi6L50VhntlAXcj1o,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLmh6akpXMHBQc2pR,2023-04-06T00:46:25Z,UClcnA1vAsnWmmkX-4Le_mrQ,O CASTIGO VEIO DOBRADO - TRANSPOSIÇÃO DO SAO FRANCISCO,"Olha como está o canal do são Francisco chega dá até dó, pena de ver o que era para o que tá hoje.


#lula #nordeste #nordestino","{'url': 'https://i.ytimg.com/vi/hzjJW0pPsjQ/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/hzjJW0pPsjQ/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/hzjJW0pPsjQ/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/hzjJW0pPsjQ/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,74,youtube#video,hzjJW0pPsjQ,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,mfWN1CbycAm9Go1kZ0Gg842o5mA,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLmZGemRVWVhTWW1F,2023-04-05T23:02:05Z,UClcnA1vAsnWmmkX-4Le_mrQ,BOLSONARO siando da PF fez jornalistas correrem kkkk,Jornalistas hoje fizeram uma corridinha pra filmar o melhor do mundo.,"{'url': 'https://i.ytimg.com/vi/fFzdUYXSYmE/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/fFzdUYXSYmE/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/fFzdUYXSYmE/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/fFzdUYXSYmE/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,75,youtube#video,fFzdUYXSYmE,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,hSvx6fCreQD0RA2GI5ghKPcQ-V8,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLl9SRTUyUVJWSE5J,2023-04-05T18:30:37Z,UClcnA1vAsnWmmkX-4Le_mrQ,Bolsonaro na Polícia federal em Brasília,"Bolsonaro presta depoimento na sede da polícia federal em Brasília.

#bolsonaro #policíafederal #jóias","{'url': 'https://i.ytimg.com/vi/_RE52QRVHNI/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/_RE52QRVHNI/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/_RE52QRVHNI/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/_RE52QRVHNI/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,76,youtube#video,_RE52QRVHNI,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,"{'url': 'https://i.ytimg.com/vi/_RE52QRVHNI/maxresdefault.jpg', 'width': 1280, 'height': 720}",EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,yW0DI7IdJzg_S_wkeGMYWs2EBEA,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLjBTc1ZaS0l5SE1n,2023-04-05T00:33:01Z,UClcnA1vAsnWmmkX-4Le_mrQ,Bolsonaro chega de surpresa na escola da filha! olha no que deu!,"Bolsonaro vai Buscar Laurinha na escola e olha o que aconteceu. Todos correram pra tirar foto com o melhor Presidente do Brasil.


#laurinha #bolsonaro #noticias","{'url': 'https://i.ytimg.com/vi/0SsVZKIyHMg/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/0SsVZKIyHMg/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/0SsVZKIyHMg/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/0SsVZKIyHMg/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,77,youtube#video,0SsVZKIyHMg,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,pZEeFl95CD5PpRGeS2pK1amDQkQ,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLkRsdldjaGVpRFJ3,2023-04-04T23:10:00Z,UClcnA1vAsnWmmkX-4Le_mrQ,Apareceu do nada e a festa aconteceu!,"Bolsonaro no colégio militar em Brasília.

#bolsonaro #noticias #militar","{'url': 'https://i.ytimg.com/vi/DlvWcheiDRw/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/DlvWcheiDRw/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/DlvWcheiDRw/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/DlvWcheiDRw/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,78,youtube#video,DlvWcheiDRw,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,t9P_AUD4O4Szw05EeitBpTb66UU,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLkVVX2RNVzhUN2Fj,2023-04-04T17:35:58Z,UClcnA1vAsnWmmkX-4Le_mrQ,"Foi fazer gracinha, aconteceu isso! Aeroporto de Brasília !","Cidadão desceu do avião e saiu fazendo o L e claro o povo vaiou ele muitooooooo.


#bolsonaro #lula","{'url': 'https://i.ytimg.com/vi/EU_dMW8T7ac/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/EU_dMW8T7ac/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/EU_dMW8T7ac/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/EU_dMW8T7ac/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,79,youtube#video,EU_dMW8T7ac,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,bpfQiReGVoNt1sW2Id22I20Env8,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLk5na3FTZFdHT2tZ,2023-04-04T00:01:47Z,UClcnA1vAsnWmmkX-4Le_mrQ,LULA É APUNHALADO PELAS COSTAS! DATENA E BOULOS FALAM DA QUEDA DE LULA!,"Datena e Boulos tramam a queda de Lula.
olha só o que aconteceu em uma conversa informal.


#boulos #datenaoficial #lula","{'url': 'https://i.ytimg.com/vi/NgkqSdWGOkY/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/NgkqSdWGOkY/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/NgkqSdWGOkY/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/NgkqSdWGOkY/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,80,youtube#video,NgkqSdWGOkY,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,nl2ciMfL4K8bXNEEf7qJr6e-ZHU,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLnZ2YUtEWDMtVlk4,2023-04-03T00:05:45Z,UClcnA1vAsnWmmkX-4Le_mrQ,LULA e EQUIPE XINGADOS VAIADOS HUMILHADOS,"Olha o que aconteceu No Recife, o que mostra a decadência do governo lula e exalta o Governo Bolsonaro. 
matéria;  
 https://g1.globo.com/pe/pernambuco/noticia/2023/03/22/lula-da-bronca-em-manifestantes-apos-vaias-a-raquel-lyra-em-pernambuco.ghtml

https://www1.folha.uol.com.br/poder/2023/03/lula-reclama-de-vaias-a-governadora-de-pe-respeitem-os-meus-convidados.shtml

#lula #bolsonaro #nordeste","{'url': 'https://i.ytimg.com/vi/vvaKDX3-VY8/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/vvaKDX3-VY8/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/vvaKDX3-VY8/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/vvaKDX3-VY8/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,81,youtube#video,vvaKDX3-VY8,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,lrrGfARoeC4G0IV_F8lDQqQiC54,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLlE0SHlqWFdrbzdj,2023-04-02T00:10:45Z,UClcnA1vAsnWmmkX-4Le_mrQ,LULA É VAIADO POR PETISTAS E CHAMADO DE VAG@BUNDO!,"Lula é vaiado ao lado da Governadora Raquel lira de Pernambuco e cobrado pela classe de enfermagem.


#lula #nordeste #PT","{'url': 'https://i.ytimg.com/vi/Q4HyjXWko7c/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/Q4HyjXWko7c/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/Q4HyjXWko7c/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/Q4HyjXWko7c/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,82,youtube#video,Q4HyjXWko7c,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,t0PKHF6OCca7q2AIlQAaL2r4n3E,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLkl4aWV4eGxaQzdj,2023-04-01T17:35:58Z,UClcnA1vAsnWmmkX-4Le_mrQ,Jornalista PETISTA perdeu o rumo de casa,"Gilson machado não perdoa e bota pra correr repórter com perguntas bobas.

#lula #esquerda #direita","{'url': 'https://i.ytimg.com/vi/IxiexxlZC7c/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/IxiexxlZC7c/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/IxiexxlZC7c/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/IxiexxlZC7c/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,83,youtube#video,IxiexxlZC7c,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,EyleAagFGRU9b97d0ZkmsW5fGpM,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLkUyVGNqSWJsRjYw,2023-04-01T00:54:15Z,UClcnA1vAsnWmmkX-4Le_mrQ,LULA SE LASCOU! Senador diz ter Vídeos e documentos Que condenam Lula! Vou entregar na CPMI!,"Espontaneamente Marcos do Val disse ter provas pra incriminar Flávio dino e Lula.

#marcosdoval #lula #flaviodino","{'url': 'https://i.ytimg.com/vi/E2TcjIblF60/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/E2TcjIblF60/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/E2TcjIblF60/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/E2TcjIblF60/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,84,youtube#video,E2TcjIblF60,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,jwdrUGicNtegb-Lj-H4xnzXA-_Q,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLlEzV0poZFlCNVdZ,2023-03-31T15:09:48Z,UClcnA1vAsnWmmkX-4Le_mrQ,REPÓRTER SAIU ZONZA DEPOIS DESSA RESPOSTA!,Repórter tentou envergonhar e acabou envergonhado.,"{'url': 'https://i.ytimg.com/vi/Q3WJhdYB5WY/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/Q3WJhdYB5WY/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/Q3WJhdYB5WY/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/Q3WJhdYB5WY/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,85,youtube#video,Q3WJhdYB5WY,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,ezo4tFYDXwkoznVKIgN3hGpdIBc,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLnlubmxPSmVudFNn,2023-03-31T00:07:00Z,UClcnA1vAsnWmmkX-4Le_mrQ,Hotel de Lula fica verde amarelo pra receber o Melhor do mundo,"Multidão foi ver o capitão chegar.

#bolsonaro #patriotas","{'url': 'https://i.ytimg.com/vi/ynnlOJentSg/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/ynnlOJentSg/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/ynnlOJentSg/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/ynnlOJentSg/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,86,youtube#video,ynnlOJentSg,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,LhqKCXQOBfVZeHWpSk7jyc4f99w,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLnJQT293dVJVWHdF,2023-03-30T21:46:12Z,UClcnA1vAsnWmmkX-4Le_mrQ,CASTIGO PRO LULA! HUMILHANTE MULTIDÃO OVACIONA O CAPITÃO BOLSONARO,"Brasília hoje dia 30 de março recebeu o Tão amado Jair Messias Bolsonaro.
Ele retornou e promete fazer oposição ao atual Presidente do Brasil.

#noticias #lula #brasil","{'url': 'https://i.ytimg.com/vi/rPOowuRUXwE/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/rPOowuRUXwE/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/rPOowuRUXwE/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/rPOowuRUXwE/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,87,youtube#video,rPOowuRUXwE,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,e9ABPy2xeGBPGaLUzdjt6dHdM1g,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLk1QRWVlRjh1aVFz,2023-03-30T14:30:17Z,UClcnA1vAsnWmmkX-4Le_mrQ,Hotel de LULA foi lotado por Bolsonaro hoje!,"Lembra do hotel onde lula ficou? pois é hoje foi lotado por Bolsonaro e vários patriotas.


#bolsonaro #lula #brasil","{'url': 'https://i.ytimg.com/vi/MPEeeF8uiQs/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/MPEeeF8uiQs/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/MPEeeF8uiQs/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/MPEeeF8uiQs/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,88,youtube#video,MPEeeF8uiQs,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,agFBxGJe4Z3Wf9Ac6xq4X7iy1Qw,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLndhWk5mQ0dWdkg4,2023-03-30T00:33:48Z,UClcnA1vAsnWmmkX-4Le_mrQ,Bolsonaro no aeroporto de Orlando vindo Para o Brasil 29/03/23,"Bolsonaro no aeroporto de Orlando/EUA.
#bolsonaro #aeroporto #brasil","{'url': 'https://i.ytimg.com/vi/waZNfCGVvH8/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/waZNfCGVvH8/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/waZNfCGVvH8/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/waZNfCGVvH8/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,89,youtube#video,waZNfCGVvH8,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,4ufq7SvjIu7Kv2Crcj91RIuyl3Y,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLmJoamszT1RaeE9j,2023-03-29T23:01:20Z,UClcnA1vAsnWmmkX-4Le_mrQ,Lulu tá surtando com isso! Com toda certeza!,"Bolsonaro tá voltando para os brasileiros, para o Brasil nesta quinta feira ás 7;00 da manhã em Brasília.


Deus abençoe nosso capitão.
Música bocanervosa



#bolsonaro #aeroporto","{'url': 'https://i.ytimg.com/vi/bhjk3OTZxOc/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/bhjk3OTZxOc/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/bhjk3OTZxOc/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/bhjk3OTZxOc/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,90,youtube#video,bhjk3OTZxOc,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,pcSjqxxtXrE3cxnQVFtFVaE_yp0,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLkhVQUV1Uy14NHJZ,2023-03-29T16:49:07Z,UClcnA1vAsnWmmkX-4Le_mrQ,PETISTA CHAMA DE NIKOLAS FERREIRA DE CHUPETINHA O DEPUTADO MAIS VOTADO DO BRASIL,"CCJ do dia 28/03 foi lamentável a falta de respeito por parte da presidência da casa aos colegas deputados.

#nikolasferreira","{'url': 'https://i.ytimg.com/vi/HUAEuS-x4rY/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/HUAEuS-x4rY/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/HUAEuS-x4rY/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/HUAEuS-x4rY/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,91,youtube#video,HUAEuS-x4rY,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,QN9GjBGpcvfkt8250qcIfQ3_jvY,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLk5hbkFxWEtiQVFZ,2023-03-28T23:29:09Z,UClcnA1vAsnWmmkX-4Le_mrQ,Nordestino pede Socorro!,"Nordestino mostra como está a situação do canal do rio são Francisco.

#nordestino #nordeste #bolsonaro","{'url': 'https://i.ytimg.com/vi/NanAqXKbAQY/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/NanAqXKbAQY/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/NanAqXKbAQY/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/NanAqXKbAQY/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,92,youtube#video,NanAqXKbAQY,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,8TJ0AJhK67AfYcFBxDhgro64_CY,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLkFYWURORkxIQkxr,2023-03-27T17:49:11Z,UClcnA1vAsnWmmkX-4Le_mrQ,LAMENTÁVEL! TRANSPOSIÇÃO DO SÃO FRANCISCO MARÇO 2023,"Atualização da transposição do São Francisco. Veja como está na realidade.
tristeza vê tudo isso se acabando.


canais parceiros.

Tiago sampaioAD
https://youtube.com/@TiagoSampaioAD
lorinho aventura
https://youtube.com/@LorimAventuras","{'url': 'https://i.ytimg.com/vi/AXYDNFLHBLk/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/AXYDNFLHBLk/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/AXYDNFLHBLk/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/AXYDNFLHBLk/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,93,youtube#video,AXYDNFLHBLk,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
youtube#playlistItem,XXgDWj2rYKHOujyI0XuHjRWjhiM,VVVsY25BMXZBc25XbW1rWC00TGVfbXJRLjN3b0dHTGxtYmRj,2023-03-27T01:54:50Z,UClcnA1vAsnWmmkX-4Le_mrQ,CHOROU! Bolsonaro Não segurou a emoção! 26/03/23,Ao ouvir um hino BOLSONARO não conseguiu segurar a emoção.,"{'url': 'https://i.ytimg.com/vi/3woGGLlmbdc/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/3woGGLlmbdc/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/3woGGLlmbdc/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/3woGGLlmbdc/sddefault.jpg', 'width': 640, 'height': 480}",Rodolfo Delmond,UUlcnA1vAsnWmmkX-4Le_mrQ,94,youtube#video,3woGGLlmbdc,Rodolfo Delmond,UClcnA1vAsnWmmkX-4Le_mrQ,,EAAaBlBUOkNHUQ,2023-06-06 00:29:40.433863
